,datetime,home_goal,away_goal,league_name,league_abbr,team,opponent,avg_goal
2720,09/21,2,1,Sweden,SE,Sirius,Falkenberg,1
2721,09/26,2,1,Sweden,SE,Sirius,Orebro,1
2722,10/04,1,2,Sweden,SE,Sirius,Norrköping,-1
2723,10/18,2,3,Sweden,SE,Sirius,Ostersunds,-1
2724,09/10,2,2,Sweden,SE,Ostersunds,Norrköping,0
2725,09/14,0,0,Sweden,SE,Ostersunds,Orebro,0
2726,09/20,1,1,Sweden,SE,Ostersunds,Djurgardens,0
2727,09/27,0,1,Sweden,SE,Ostersunds,Helsingborg,-1
2728,10/04,1,2,Sweden,SE,Ostersunds,AIK Stockholm,-1
2729,10/18,2,3,Sweden,SE,Ostersunds,Sirius,-1
2730,09/13,2,3,Sweden,SE,Mjällby AIF,Varbergs,-1
2731,09/17,2,2,Sweden,SE,Mjällby AIF,Elfsborg,0
2732,09/21,1,0,Sweden,SE,Mjällby AIF,Orebro,1
2733,09/28,1,0,Sweden,SE,Mjällby AIF,AIK Stockholm,1
2734,10/04,3,2,Sweden,SE,Mjällby AIF,Helsingborg,1
2735,10/18,4,2,Sweden,SE,Mjällby AIF,Hammarby,2
2736,08/30,0,1,Sweden,SE,AIK Stockholm,BK Hacken,-1
2737,09/13,0,0,Sweden,SE,AIK Stockholm,Malmoe FF,0
2738,09/20,3,0,Sweden,SE,AIK Stockholm,Hammarby,3
2739,09/28,1,0,Sweden,SE,AIK Stockholm,Mjällby AIF,1
2740,10/04,1,2,Sweden,SE,AIK Stockholm,Ostersunds,-1
2741,10/18,2,0,Sweden,SE,AIK Stockholm,IFK Goteborg,2
2742,09/10,3,2,Sweden,SE,Orebro,Malmoe FF,1
2743,09/14,0,0,Sweden,SE,Orebro,Ostersunds,0
2744,09/21,1,0,Sweden,SE,Orebro,Mjällby AIF,1
2745,09/26,2,1,Sweden,SE,Orebro,Sirius,1
2746,10/03,3,2,Sweden,SE,Orebro,Elfsborg,1
2747,10/17,2,1,Sweden,SE,Orebro,Falkenberg,1
2748,09/13,2,3,Sweden,SE,Varbergs,Mjällby AIF,-1
2749,09/17,2,0,Sweden,SE,Varbergs,Falkenberg,2
2750,09/21,1,3,Sweden,SE,Varbergs,Helsingborg,-2
2751,09/28,1,1,Sweden,SE,Varbergs,Kalmar FF,0
2752,10/04,1,0,Sweden,SE,Varbergs,IFK Goteborg,1
2753,10/18,1,3,Sweden,SE,Varbergs,Norrköping,-2
2754,09/10,0,4,Sweden,SE,IFK Goteborg,Hammarby,-4
2755,09/13,0,3,Sweden,SE,IFK Goteborg,Falkenberg,-3
2756,09/20,1,2,Sweden,SE,IFK Goteborg,Kalmar FF,-1
2757,09/27,0,0,Sweden,SE,IFK Goteborg,Elfsborg,0
2758,10/04,1,0,Sweden,SE,IFK Goteborg,Varbergs,1
2759,10/18,2,0,Sweden,SE,IFK Goteborg,AIK Stockholm,2
2760,09/09,1,1,Sweden,SE,Helsingborg,Kalmar FF,0
2761,09/13,2,2,Sweden,SE,Helsingborg,Hammarby,0
2762,09/21,1,3,Sweden,SE,Helsingborg,Varbergs,-2
2763,09/27,0,1,Sweden,SE,Helsingborg,Ostersunds,-1
2764,10/04,3,2,Sweden,SE,Helsingborg,Mjällby AIF,1
2765,10/19,0,0,Sweden,SE,Helsingborg,BK Hacken,0
2766,09/13,0,3,Sweden,SE,Falkenberg,IFK Goteborg,-3
2767,09/17,2,0,Sweden,SE,Falkenberg,Varbergs,2
2768,09/21,2,1,Sweden,SE,Falkenberg,Sirius,1
2769,09/27,1,3,Sweden,SE,Falkenberg,Hammarby,-2
2770,10/03,3,0,Sweden,SE,Falkenberg,BK Hacken,3
2771,10/17,2,1,Sweden,SE,Falkenberg,Orebro,1
2772,09/09,1,1,Sweden,SE,Kalmar FF,Helsingborg,0
2773,09/14,0,2,Sweden,SE,Kalmar FF,Norrköping,-2
2774,09/20,1,2,Sweden,SE,Kalmar FF,IFK Goteborg,-1
2775,09/28,1,1,Sweden,SE,Kalmar FF,Varbergs,0
2776,10/04,0,4,Sweden,SE,Kalmar FF,Malmoe FF,-4
2777,10/18,3,1,Sweden,SE,Kalmar FF,Elfsborg,2
2778,09/12,0,2,Turkey,TR,Alanyaspor,Sivasspor,-2
2779,09/19,2,0,Turkey,TR,Alanyaspor,Kayserispor,2
2780,09/27,1,1,Turkey,TR,Alanyaspor,Rizespor,0
2781,10/04,6,0,Turkey,TR,Alanyaspor,Hatayspor,6
2782,10/19,1,2,Turkey,TR,Alanyaspor,Galatasaray,-1
2783,09/11,1,2,Turkey,TR,Fenerbahce,Rizespor,-1
2784,09/21,0,0,Turkey,TR,Fenerbahce,Hatayspor,0
2785,09/27,0,0,Turkey,TR,Fenerbahce,Galatasaray,0
2786,10/03,2,1,Turkey,TR,Fenerbahce,Fatih Karag.,1
2787,10/18,2,3,Turkey,TR,Fenerbahce,Goztepe,-1
2788,09/12,3,0,Turkey,TR,Fatih Karag.,Yeni Malatyaspo,3
2789,09/20,2,2,Turkey,TR,Fatih Karag.,Gaziantep FK,0
2790,09/25,2,0,Turkey,TR,Fatih Karag.,Basaksehir,2
2791,10/03,2,1,Turkey,TR,Fatih Karag.,Fenerbahce,1
2792,10/18,1,1,Turkey,TR,Fatih Karag.,Kasimpasa,0
2793,09/13,2,0,Turkey,TR,Antalyaspor,Genclerbirligi,2
2794,09/19,1,1,Turkey,TR,Antalyaspor,Besiktas,0
2795,09/28,1,0,Turkey,TR,Antalyaspor,Denizlispor,1
2796,10/03,1,0,Turkey,TR,Antalyaspor,Yeni Malatyaspo,1
2797,10/18,1,1,Turkey,TR,Antalyaspor,Gaziantep FK,0
2798,09/13,1,2,Turkey,TR,Erzurum BB,Ankaragucu,-1
2799,09/20,1,2,Turkey,TR,Erzurum BB,Sivasspor,-1
2800,09/26,1,3,Turkey,TR,Erzurum BB,Kayserispor,-2
2801,10/03,0,0,Turkey,TR,Erzurum BB,Rizespor,0
2802,09/12,3,1,Turkey,TR,Galatasaray,Gaziantep FK,2
2803,09/20,0,2,Turkey,TR,Galatasaray,Basaksehir,-2
2804,09/27,0,0,Turkey,TR,Galatasaray,Fenerbahce,0
2805,10/04,1,0,Turkey,TR,Galatasaray,Kasimpasa,1
2806,10/19,1,2,Turkey,TR,Galatasaray,Alanyaspor,-1
2807,09/12,0,2,Turkey,TR,Sivasspor,Alanyaspor,-2
2808,09/20,1,2,Turkey,TR,Sivasspor,Erzurum BB,-1
2809,09/27,0,0,Turkey,TR,Sivasspor,Ankaragucu,0
2810,10/17,1,3,Turkey,TR,Sivasspor,Kayserispor,-2
2811,09/13,1,0,Turkey,TR,Kasimpasa,Kayserispor,1
2812,09/20,2,0,Turkey,TR,Kasimpasa,Rizespor,2
2813,09/26,1,0,Turkey,TR,Kasimpasa,Hatayspor,1
2814,10/04,1,0,Turkey,TR,Kasimpasa,Galatasaray,1
2815,10/18,1,1,Turkey,TR,Kasimpasa,Fatih Karag.,0
2816,09/14,2,0,Turkey,TR,Hatayspor,Basaksehir,2
2817,09/21,0,0,Turkey,TR,Hatayspor,Fenerbahce,0
2818,09/26,1,0,Turkey,TR,Hatayspor,Kasimpasa,1
2819,10/04,6,0,Turkey,TR,Hatayspor,Alanyaspor,6
2820,09/12,5,1,Turkey,TR,Goztepe,Denizlispor,4
2821,09/18,1,1,Turkey,TR,Goztepe,Yeni Malatyaspo,0
2822,09/26,2,2,Turkey,TR,Goztepe,Gaziantep FK,0
2823,10/03,0,0,Turkey,TR,Goztepe,Basaksehir,0
2824,10/18,2,3,Turkey,TR,Goztepe,Fenerbahce,-1
2825,09/19,0,0,Turkey,TR,Konyaspor,Genclerbirligi,0
2826,09/27,4,1,Turkey,TR,Konyaspor,Besiktas,3
2827,10/04,0,0,Turkey,TR,Konyaspor,Denizlispor,0
2828,10/17,1,1,Turkey,TR,Konyaspor,Yeni Malatyaspo,0
2829,09/13,1,0,Turkey,TR,Kayserispor,Kasimpasa,1
2830,09/19,2,0,Turkey,TR,Kayserispor,Alanyaspor,2
2831,09/26,1,3,Turkey,TR,Kayserispor,Erzurum BB,-2
2832,10/02,0,1,Turkey,TR,Kayserispor,Ankaragucu,-1
2833,10/17,1,3,Turkey,TR,Kayserispor,Sivasspor,-2
2834,09/11,1,2,Turkey,TR,Rizespor,Fenerbahce,-1
2835,09/20,2,0,Turkey,TR,Rizespor,Kasimpasa,2
2836,09/27,1,1,Turkey,TR,Rizespor,Alanyaspor,0
2837,10/03,0,0,Turkey,TR,Rizespor,Erzurum BB,0
2838,10/17,5,3,Turkey,TR,Rizespor,Ankaragucu,2
2839,09/13,1,3,Turkey,TR,Trabzonspor,Besiktas,-2
2840,09/19,0,0,Turkey,TR,Trabzonspor,Denizlispor,0
2841,09/26,3,1,Turkey,TR,Trabzonspor,Yeni Malatyaspo,2
2842,10/02,1,1,Turkey,TR,Trabzonspor,Gaziantep FK,0
2843,10/17,0,2,Turkey,TR,Trabzonspor,Basaksehir,-2
2844,09/12,3,0,Turkey,TR,Yeni Malatyaspo,Fatih Karag.,3
2845,09/18,1,1,Turkey,TR,Yeni Malatyaspo,Goztepe,0
2846,09/26,3,1,Turkey,TR,Yeni Malatyaspo,Trabzonspor,2
2847,10/03,1,0,Turkey,TR,Yeni Malatyaspo,Antalyaspor,1
2848,10/17,1,1,Turkey,TR,Yeni Malatyaspo,Konyaspor,0
2849,09/12,5,1,Turkey,TR,Denizlispor,Goztepe,4
2850,09/19,0,0,Turkey,TR,Denizlispor,Trabzonspor,0
2851,09/28,1,0,Turkey,TR,Denizlispor,Antalyaspor,1
2852,10/04,0,0,Turkey,TR,Denizlispor,Konyaspor,0
2853,10/19,1,2,Turkey,TR,Denizlispor,Genclerbirligi,-1
2854,09/12,3,1,Turkey,TR,Gaziantep FK,Galatasaray,2
2855,09/20,2,2,Turkey,TR,Gaziantep FK,Fatih Karag.,0
2856,09/26,2,2,Turkey,TR,Gaziantep FK,Goztepe,0
2857,10/02,1,1,Turkey,TR,Gaziantep FK,Trabzonspor,0
2858,10/18,1,1,Turkey,TR,Gaziantep FK,Antalyaspor,0
2859,09/13,1,3,Turkey,TR,Besiktas,Trabzonspor,-2
2860,09/19,1,1,Turkey,TR,Besiktas,Antalyaspor,0
2861,09/27,4,1,Turkey,TR,Besiktas,Konyaspor,3
2862,10/04,0,1,Turkey,TR,Besiktas,Genclerbirligi,-1
2863,09/13,2,0,Turkey,TR,Genclerbirligi,Antalyaspor,2
2864,09/19,0,0,Turkey,TR,Genclerbirligi,Konyaspor,0
2865,10/04,0,1,Turkey,TR,Genclerbirligi,Besiktas,-1
2866,10/19,1,2,Turkey,TR,Genclerbirligi,Denizlispor,-1
2867,09/14,2,0,Turkey,TR,Basaksehir,Hatayspor,2
2868,09/20,0,2,Turkey,TR,Basaksehir,Galatasaray,-2
2869,09/25,2,0,Turkey,TR,Basaksehir,Fatih Karag.,2
2870,10/03,0,0,Turkey,TR,Basaksehir,Goztepe,0
2871,10/17,0,2,Turkey,TR,Basaksehir,Trabzonspor,-2
2872,09/13,1,2,Turkey,TR,Ankaragucu,Erzurum BB,-1
2873,09/27,0,0,Turkey,TR,Ankaragucu,Sivasspor,0
2874,10/02,0,1,Turkey,TR,Ankaragucu,Kayserispor,-1
2875,10/17,5,3,Turkey,TR,Ankaragucu,Rizespor,2
